timestamp,device_id,source,frame_id,track_id,n_potholes_in_group,width_cm,height_cm,box_area_cm2,pixel_area_cm2,box_area_m2,pixel_area_m2,repair_box_w_m,repair_box_h_m,repair_box_area_m2,repair_label,confidence,method,centroid_u,centroid_v,repair_box_x1,repair_box_y1,repair_box_x2,repair_box_y2,gps_lat,gps_lon,alt_m,speed_km,gps_utc,weather,image_file
2026-05-08 20:26:58,RPi_001,rpi_camera,540,3,1,20.0,8.9,178,136,0.0178,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.8,517.8,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182650.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,541,3,1,19.9,9.3,186,136,0.0186,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.6,518.0,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182650.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,542,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.4,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182650.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,543,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,577.9,517.7,369,416,786,618,-33.958667,18.459818,122.2,0.0,080526182650.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,544,3,1,19.7,8.9,175,136,0.0175,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.68,IE_KAL,578.5,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182650.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,545,3,1,19.9,9.1,182,138,0.0182,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.4,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,546,3,1,19.7,8.9,175,136,0.0175,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.3,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,547,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.70,IE_KAL,578.0,517.8,369,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,548,3,1,19.9,8.9,177,137,0.0177,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.0,517.8,369,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,549,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,577.9,517.8,369,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,550,3,1,20.2,8.9,179,136,0.0179,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.1,517.7,369,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,551,3,1,19.7,8.9,175,135,0.0175,0.0135,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.4,517.7,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:58,RPi_001,rpi_camera,552,3,1,19.8,9.1,181,137,0.0181,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,578.7,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,553,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,578.7,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,554,3,1,20.2,9.1,184,137,0.0184,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.68,IE_KAL,578.0,517.5,369,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,555,3,1,19.7,9.1,180,137,0.0180,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.70,IE_KAL,578.3,517.5,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,556,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.5,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,557,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,577.4,517.6,369,416,785,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,558,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.3,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,559,3,1,19.9,9.1,182,138,0.0182,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.4,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,560,3,1,19.9,9.1,182,138,0.0182,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.70,IE_KAL,578.5,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,561,3,1,19.7,9.1,180,137,0.0180,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.73,IE_KAL,578.1,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,562,3,1,19.9,9.1,182,138,0.0182,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.5,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,563,3,1,19.9,9.1,182,138,0.0182,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.70,IE_KAL,578.3,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,564,3,1,19.7,8.9,175,136,0.0175,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.4,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,565,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.6,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,566,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.5,517.9,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,567,3,1,19.9,9.1,182,138,0.0182,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.6,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,568,3,1,20.2,9.1,184,138,0.0184,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,577.8,517.5,369,416,785,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,569,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.64,IE_KAL,578.3,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,570,3,1,19.7,9.1,180,136,0.0180,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,577.9,517.6,369,416,785,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,571,3,1,19.7,9.1,180,137,0.0180,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.1,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:26:59,RPi_001,rpi_camera,572,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.68,IE_KAL,578.5,517.5,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,573,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.8,517.8,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,574,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,577.8,517.6,369,416,785,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,575,3,1,19.9,8.9,177,135,0.0177,0.0135,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.6,517.7,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,576,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.73,IE_KAL,578.4,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,577,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.4,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,578,3,1,19.7,8.9,175,135,0.0175,0.0135,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,578.1,517.7,369,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,579,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.70,IE_KAL,578.3,517.5,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,580,3,1,20.2,8.9,179,137,0.0179,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.3,517.7,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,581,3,1,20.2,8.9,179,137,0.0179,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,578.4,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,582,3,1,19.9,9.1,182,138,0.0182,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.7,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,583,3,1,19.9,8.9,177,135,0.0177,0.0135,0.5,0.5,0.2500,0.5m x 0.5m,0.73,IE_KAL,578.8,517.7,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,584,3,1,19.9,8.9,177,135,0.0177,0.0135,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.5,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,585,3,1,19.7,9.1,180,137,0.0180,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.70,IE_KAL,578.3,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,586,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.7,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,587,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.70,IE_KAL,578.5,517.7,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,588,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.5,517.7,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,588,4,1,15.2,13.7,208,165,0.0208,0.0165,0.5,0.5,0.2500,0.5m x 0.5m,0.38,IE_KAL,566.6,404.7,406,346,726,463,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,/home/pi/pothole_crops_20260508_202627/pothole_track4.jpg
2026-05-08 20:27:00,RPi_001,rpi_camera,589,3,1,19.7,8.9,175,135,0.0175,0.0135,0.5,0.5,0.2500,0.5m x 0.5m,0.72,IE_KAL,578.4,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,590,3,1,19.7,9.1,180,136,0.0180,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.0,517.5,369,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,591,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,577.9,517.8,369,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:00,RPi_001,rpi_camera,592,3,1,19.7,9.1,180,136,0.0180,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.1,517.5,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,593,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.68,IE_KAL,578.4,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,594,3,1,19.7,9.1,180,137,0.0180,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.71,IE_KAL,578.3,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,595,3,1,19.7,9.1,180,136,0.0180,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,578.0,517.5,369,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,596,3,1,19.9,9.1,182,136,0.0182,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.1,517.5,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,597,3,1,19.9,8.9,177,136,0.0177,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.68,IE_KAL,578.7,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,598,3,1,19.7,9.1,180,138,0.0180,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,578.2,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,599,3,1,19.9,9.1,182,137,0.0182,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,578.3,517.5,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,600,3,1,19.7,8.9,175,135,0.0175,0.0135,0.5,0.5,0.2500,0.5m x 0.5m,0.66,IE_KAL,578.4,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,601,3,1,19.8,8.9,176,136,0.0176,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.64,IE_KAL,578.3,517.8,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,602,3,1,20.2,8.9,179,136,0.0179,0.0136,0.5,0.5,0.2500,0.5m x 0.5m,0.62,IE_KAL,578.2,517.7,369,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,603,3,1,19.9,9.1,182,138,0.0182,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.65,IE_KAL,578.4,518.0,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,604,3,1,19.8,9.4,185,138,0.0185,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.65,IE_KAL,578.6,517.7,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,605,3,1,19.9,9.4,186,141,0.0186,0.0141,0.5,0.5,0.2500,0.5m x 0.5m,0.66,IE_KAL,579.0,517.8,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,606,3,1,20.0,9.4,188,140,0.0188,0.0140,0.5,0.5,0.2500,0.5m x 0.5m,0.64,IE_KAL,578.7,517.7,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,607,3,1,19.9,9.1,182,140,0.0182,0.0140,0.5,0.5,0.2500,0.5m x 0.5m,0.65,IE_KAL,578.8,517.4,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:01,RPi_001,rpi_camera,608,3,1,19.9,9.6,191,141,0.0191,0.0141,0.5,0.5,0.2500,0.5m x 0.5m,0.60,IE_KAL,578.8,517.9,370,415,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,609,3,1,19.7,9.3,183,139,0.0183,0.0139,0.5,0.5,0.2500,0.5m x 0.5m,0.61,IE_KAL,578.4,518.0,369,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,610,3,1,19.9,8.9,177,137,0.0177,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.61,IE_KAL,578.5,517.7,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,611,3,1,19.9,8.9,177,138,0.0177,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.57,IE_KAL,579.0,517.7,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,612,3,1,19.9,8.9,177,138,0.0177,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.60,IE_KAL,578.7,517.7,370,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,613,3,1,19.7,9.3,183,139,0.0183,0.0139,0.5,0.5,0.2500,0.5m x 0.5m,0.62,IE_KAL,578.6,518.0,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,614,3,1,19.8,9.1,180,137,0.0180,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.62,IE_KAL,579.0,517.9,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,615,3,1,20.2,8.9,179,140,0.0179,0.0140,0.5,0.5,0.2500,0.5m x 0.5m,0.60,IE_KAL,578.2,517.5,369,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,616,3,1,19.7,9.3,183,140,0.0183,0.0140,0.5,0.5,0.2500,0.5m x 0.5m,0.66,IE_KAL,578.7,517.9,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,617,3,1,19.7,9.6,188,140,0.0188,0.0140,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,578.4,517.8,370,415,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,618,3,1,19.8,9.4,185,139,0.0185,0.0139,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,579.1,517.7,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,619,3,1,20.0,9.1,183,139,0.0183,0.0139,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,579.1,517.9,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,620,3,1,19.7,9.3,183,139,0.0183,0.0139,0.5,0.5,0.2500,0.5m x 0.5m,0.69,IE_KAL,578.8,518.0,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,621,3,1,19.7,8.9,175,138,0.0175,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.67,IE_KAL,578.6,517.6,370,416,786,618,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,622,3,1,19.7,9.3,183,140,0.0183,0.0140,0.5,0.5,0.2500,0.5m x 0.5m,0.60,IE_KAL,578.4,518.0,369,416,786,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,623,3,1,19.6,9.1,178,137,0.0178,0.0137,0.5,0.5,0.2500,0.5m x 0.5m,0.59,IE_KAL,579.1,518.1,370,416,787,619,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:02,RPi_001,rpi_camera,624,3,1,19.8,9.1,179,138,0.0179,0.0138,0.5,0.5,0.2500,0.5m x 0.5m,0.62,IE_KAL,579.8,518.4,371,416,788,620,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:03,RPi_001,rpi_camera,625,3,1,19.8,9.3,184,140,0.0184,0.0140,0.5,0.5,0.2500,0.5m x 0.5m,0.63,IE_KAL,579.9,518.2,371,416,788,620,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:03,RPi_001,rpi_camera,626,3,1,19.9,9.3,186,142,0.0186,0.0142,0.5,0.5,0.2500,0.5m x 0.5m,0.66,IE_KAL,580.6,518.2,372,416,789,620,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:03,RPi_001,rpi_camera,627,3,1,19.8,9.6,189,145,0.0189,0.0145,0.5,0.5,0.2500,0.5m x 0.5m,0.38,IE_KAL,580.5,518.1,372,416,788,620,-33.958667,18.459818,122.2,0.0,080526182655.0,Mostly Clear,
2026-05-08 20:27:05,RPi_001,rpi_camera,675,5,1,15.4,12.9,199,150,0.0199,0.0150,0.5,0.5,0.2500,0.5m x 0.5m,0.60,IE_KAL,586.5,520.3,377,415,795,625,-33.958667,18.459818,122.2,0.0,080526182700.0,Mostly Clear,/home/pi/pothole_crops_20260508_202627/pothole_track5.jpg
2026-05-08 20:27:05,RPi_001,rpi_camera,676,5,1,15.3,12.9,197,150,0.0197,0.0150,0.5,0.5,0.2500,0.5m x 0.5m,0.53,IE_KAL,587.1,519.9,378,415,796,624,-33.958667,18.459818,122.2,0.0,080526182700.0,Mostly Clear,
2026-05-08 20:27:05,RPi_001,rpi_camera,677,5,1,15.2,12.9,196,150,0.0196,0.0150,0.5,0.5,0.2500,0.5m x 0.5m,0.52,IE_KAL,587.0,520.0,378,415,796,624,-33.958667,18.459818,122.2,0.0,080526182700.0,Mostly Clear,
2026-05-08 20:27:05,RPi_001,rpi_camera,678,5,1,15.3,12.7,194,149,0.0194,0.0149,0.5,0.5,0.2500,0.5m x 0.5m,0.47,IE_KAL,587.4,519.9,378,415,796,624,-33.958667,18.459818,122.2,0.0,080526182700.0,Mostly Clear,
2026-05-08 20:27:05,RPi_001,rpi_camera,679,5,1,15.4,12.9,199,153,0.0199,0.0153,0.5,0.5,0.2500,0.5m x 0.5m,0.36,IE_KAL,587.4,520.2,378,415,796,624,-33.958667,18.459818,122.2,0.0,080526182700.0,Mostly Clear,
2026-05-08 20:27:05,RPi_001,rpi_camera,682,5,1,15.8,12.9,204,157,0.0204,0.0157,0.5,0.5,0.2500,0.5m x 0.5m,0.36,IE_KAL,589.5,519.4,380,414,798,624,-33.958667,18.459818,122.2,0.0,080526182700.0,Mostly Clear,
2026-05-08 20:27:06,RPi_001,rpi_camera,690,5,1,15.4,12.9,199,153,0.0199,0.0153,0.5,0.5,0.2500,0.5m x 0.5m,0.47,IE_KAL,587.3,519.6,378,414,796,624,-33.958667,18.459818,122.2,0.0,080526182700.0,Mostly Clear,
2026-05-08 20:27:06,RPi_001,rpi_camera,691,5,1,15.8,12.9,204,151,0.0204,0.0151,0.5,0.5,0.2500,0.5m x 0.5m,0.49,IE_KAL,587.1,519.9,378,415,796,624,-33.958667,18.459818,122.2,0.0,080526182700.0,Mostly Clear,
2026-05-08 20:27:06,RPi_001,rpi_camera,694,5,1,15.6,13.1,204,152,0.0204,0.0152,0.5,0.5,0.2500,0.5m x 0.5m,0.51,IE_KAL,586.8,519.5,378,414,795,624,-33.958667,18.459818,122.2,0.0,080526182700.0,Mostly Clear,
